% Model:              Ellipse3.mph
% Version:            COMSOL 6.3.0.290
% Date:               Oct 26 2025, 11:01
% Dimension:          2
% Nodes:              10201
% Expressions:        5
% Description: Displacement field, X component, Displacement field, Y component, Strain tensor, XX component, Strain tensor, YY component, Strain tensor, XY component
% Length unit:        m
% X                       Y                        u (m)                    v (m)                    solid.eXX (1)            solid.eYY (1)            solid.eXY (1)
-1                        0.26                     -0.0030000000000000005   -2.2327403363986528E-4   0.0028150400955749464    -8.256602001809674E-4    -3.1249494113899656E-8
-0.98                     0.27999999999999997      -0.0029435840482034408   -2.3981640841658498E-4   0.0028206715188045933    -8.297555690311431E-4    3.618759634455825E-6
-0.96                     0.30000000000000004      -0.0028869179055000245   -2.5641806093484003E-4   0.002826688275847755     -8.342072254940441E-4    7.965578415443838E-6
-0.94                     0.32000000000000006      -0.002829971207392336    -2.7308274751753177E-4   0.002833149232142479     -8.390494057049338E-4    1.2897154816085004E-5
-0.9199999999999999       0.3400000000000001       -0.0027727152849391684   -2.8981675199212816E-4   0.002840126661998959     -8.443187545137072E-4    1.8290871412667806E-5
-0.8999999999999999       0.3600000000000001       -0.0027151233404003393   -3.066289682010131E-4    0.0028476944283552428    -8.500506964210447E-4    2.4008308436950843E-5
-0.8799999999999998       0.3800000000000001       -0.002657170876141628    -3.235310465790307E-4    0.0028559225192784504    -8.562737319060021E-4    2.9894799557782242E-5
-0.8599999999999999       0.40000000000000013      -0.002598836297709082    -3.405374012454871E-4    0.002864869571825704     -8.630031143656673E-4    3.577910511331227E-5
-0.8400000000000001       0.41999999999999993      -0.002540101694460795    -3.576650478244034E-4    0.00287457473389933      -8.702340789776113E-4    4.147452921591787E-5
-0.8200000000000001       0.43999999999999995      -0.0024809537741459884   -3.749332359394135E-4    0.0028850490880623705    -8.779349284123109E-4    4.6781923501754315E-5
-0.8                      0.45999999999999996      -0.002421384906293818    -3.923628427797006E-4    0.0028962671740031414    -8.860405197121621E-4    5.1495037944065784E-5
-0.78                     0.48000000000000004      -0.0023613942044049267   -4.0997550333064884E-4   0.002908159413069484     -8.944469246884411E-4    5.5408520068671134E-5
-0.76                     0.5                      -0.0023009885510865053   -4.277924710571894E-4    0.0029206064859647906    -9.03008230988511E-4     5.8328575912828855E-5
-0.74                     0.52                     -0.0022401834476104628   -4.458332309254373E-4    0.0029334368714010483    -9.115365456780726E-4    6.008588205173281E-5
-0.72                     0.54                     -0.002179003555708978    -4.6411392362618887E-4   0.002946428730743083     -9.1980617805571E-4      6.0549809308943665E-5
-0.7                      0.56                     -0.002117482801294242    -4.8264568191267316E-4   0.002959317040600632     -9.275626448148876E-4    5.964246807855719E-5
-0.6799999999999999       0.5800000000000001       -0.0020556639328423738   -5.014330201141676E-4    0.002971806289793861     -9.34536533082613E-4     5.735064692720393E-5
-0.6599999999999999       0.6000000000000001       -0.001993597473914445    -5.204724466351551E-4    0.0029835882073541756    -9.404614283913324E-4    5.373355267650233E-5
-0.6400000000000001       0.6200000000000001       -0.0019313400768918244   -5.39751476514973E-4     0.002994363013517245     -9.450942141444497E-4    4.8924511137491376E-5
-0.6200000000000001       0.6400000000000001       -0.001868952364298472    -5.592481993290806E-4    0.003003861815516535     -9.482353036424206E-4    4.3125505076935473E-5
-0.6000000000000001       0.6600000000000001       -0.0018064964205105926   -5.789315051118708E-4    0.003011867263848352     -9.497460178860927E-4    3.6594522825305655E-5
-0.5800000000000001       0.6799999999999999       -0.001744033153621322    -5.987619937744688E-4    0.003018229640179155     -9.495605394926569E-4    2.9626936324631155E-5
-0.56                     0.7                      -0.0016816197710127108   -6.186935054117644E-4    0.0030228762114139656    -9.476906661517465E-4    2.2533206239210245E-5
-0.54                     0.72                     -0.0016193075965250207   -6.386751278723338E-4    0.003025812815000787     -9.442227848632049E-4    1.561583256138738E-5
-0.52                     0.74                     -0.0015571404054946193   -6.586534808734278E-4    0.003027117950107736     -9.393077876176671E-4    9.148473034453533E-6
-0.5                      0.76                     -0.0014951533784946767   -6.785750535014613E-4    0.0030269308062355407    -9.331457234534997E-4    3.3595692304718503E-6
-0.48000000000000004      0.78                     -0.0014333726921027072   -6.983883858709161E-4    0.0030254354067368017    -9.259675951862194E-4    -1.578150887207009E-6
-0.45999999999999996      0.8                      -0.0013718156916144066   -7.180459291484157E-4    0.0030228432712735703    -9.180167851084216E-4    -5.552005013684668E-6
-0.43999999999999995      0.8200000000000001       -0.001310491537710533    -7.375054787284742E-4    0.003019376758520667     -9.095322137025868E-4    -8.508164715396657E-6
-0.41999999999999993      0.8400000000000001       -0.0012494021913283622   -7.56731139469993E-4     0.0030152546967865805    -9.007346792478076E-4    -1.0446199309634372E-5
-0.3999999999999999       0.8600000000000001       -0.0011885435968373543   -7.756938383580019E-4    0.003010681238133269     -8.918170963944043E-4    -1.1410875576671207E-5
-0.3799999999999999       0.8800000000000001       -0.0011279069373843016   -7.943714419265919E-4    0.0030058382441908115    -8.82938709531116E-4     -1.1482687631114346E-5
-0.3599999999999999       0.9000000000000001       -0.0010674798606735072   -8.127485610628027E-4    0.0030008810299021866    -8.742228937194161E-4    -1.076834083535327E-5
-0.3399999999999999       0.9199999999999999       -0.0010072476016645875   -8.308161357969899E-4    0.0029959369903554633    -8.657578950585208E-4    -9.392067740817742E-6
-0.3199999999999999       0.94                     -9.47193955546625E-4     -8.485708908159091E-4    0.0029911065025456742    -8.575997783414195E-4    -7.488300575204557E-6
-0.2999999999999998       0.96                     -8.873020768434533E-4    -8.660147427688639E-4    0.0029864654976375408    -8.497769199865985E-4    -5.195940517714141E-6
-0.27999999999999997      0.98                     -8.27555096008324E-4     -8.831542232055535E-4    0.0029820692175895314    -8.422950746215747E-4    -2.6539932008212304E-6
-0.26                     1                        -7.679366225599003E-4    -9.000000000000001E-4    0.00297795696245879      -8.35146797443428E-4     -1.095263998797157E-9
-1                        0.24                     -0.0030000000000000005   -2.067979217669557E-4    0.0028099106253584305    -8.219761084186315E-4    -3.418084890098825E-8
-0.98                     0.25999999999999995      -0.002943699725017731    -2.2326315156125315E-4   0.0028148750902376035    -8.255887514679924E-4    3.2376621024404113E-6
-0.96                     0.28                     -0.0028871738604583403   -2.3978034759486902E-4   0.002820238725335355     -8.295741237485348E-4    7.285287362047022E-6
-0.94                     0.3000000000000001       -0.0028303893699925115   -2.56352591068183E-4     0.0028260583068956077    -8.339667881130256E-4    1.2009032940134019E-5
-0.9199999999999999       0.32                     -0.0027733145857711107   -2.729853989629694E-4    0.0028324082207492607    -8.38806792578016E-4     1.7297500977011496E-5
-0.8999999999999999       0.34000000000000014      -0.002715919318257185    -2.8968689019429663E-4   0.002839368756276795     -8.441364479365767E-4    2.3021969721409314E-5
-0.8799999999999999       0.36000000000000015      -0.0026581752263927744   -3.064680435513317E-4    0.002847021070868793     -8.499948413963616E-4    2.903537256845063E-5
-0.8599999999999998       0.3800000000000001       -0.0026000563742098505   -3.2334283104935033E-4   0.00285543981502052      -8.564114908588429E-4    3.51710592149305E-5
-0.8400000000000001       0.4000000000000001       -0.0025415399908633664   -3.4032819476108707E-4   0.0028646847582707697    -8.633992276538132E-4    4.1242770973213306E-5
-0.8200000000000001       0.41999999999999993      -0.0024826074246095463   -3.574438253253536E-4    0.002874791509105886     -8.709465061297987E-4    4.704635136906227E-5
-0.8                      0.43999999999999995      -0.0024232452598496965   -3.747116984604625E-4    0.0028857617445651415    -8.790095907628455E-4    5.2363803026439906E-5
-0.78                     0.46                     -0.002363446539559866    -3.921553300455846E-4    0.0028975536708037986    -8.875053425704856E-4    5.697021595100297E-5
-0.76                     0.48                     -0.0023032120046685557   -4.097987238238535E-4    0.002910073768722823     -8.963056064307343E-4    6.0643867799894134E-5
-0.74                     0.5                      -0.0022425512307921755   -4.2766501079098516E-4   0.0029231711697405524    -9.052344229733984E-4    6.317940204873315E-5
-0.72                     0.52                     -0.002181483517081005    -4.4577481657784806E-4   0.0029366361556573315    -9.140693592042491E-4    6.440342512255744E-5
-0.7                      0.54                     -0.0021200383695800244   -4.6414444050747223E-4   0.0029502041674116797    -9.225480671611041E-4    6.419118525517655E-5
-0.6799999999999999       0.56                     -0.0020582554307652452   -4.827839815415333E-4    0.0029635662423047626    -9.303806602884197E-4    6.248233218791779E-5
-0.6599999999999999       0.5800000000000002       -0.0019961837441045266   -5.016955919966464E-4    0.0029763859504361423    -9.372676365857745E-4    5.929330021669342E-5
-0.6400000000000001       0.6000000000000001       -0.0019338803088505554   -5.208720669870535E-4    0.00298832175989925      -9.429219857298981E-4    5.4723819224112603E-5
-0.6200000000000001       0.6200000000000001       -0.0018714079693922124   -5.40295973809615E-4     0.0029990525561842626    -9.470930313128888E-4    4.895559138238878E-5
-0.6000000000000001       0.6400000000000001       -0.0018088327807359533   -5.599394836398102E-4    0.0030083031015316064    -9.495887964810929E-4    4.224227964156156E-5
-0.5800000000000001       0.6600000000000001       -0.001746221076764549    -5.797649896752745E-4    0.0030158658679342843    -9.502935342912862E-4    3.4891443747472654E-5
-0.56                     0.6799999999999999       -0.0016836365204296426   -5.99726493601416E-4     0.003021616096854101     -9.491776732934281E-4    2.7240566348495147E-5
-0.54                     0.7                      -0.0016211374212078723   -6.197716366495238E-4    0.003025518079138992     -9.462986977847731E-4    1.9630418380360674E-5
-0.52                     0.72                     -0.0015587745628764251   -6.39844165667471E-4     0.0030276222197059464    -9.41793089230222E-4     1.237940694667703E-5
-0.5                      0.74                     -0.0014965897044241408   -6.598865767171399E-4    0.0030280540279431895    -9.358609684228274E-4    5.762145766901337E-6
-0.48                     0.76                     -0.0014346148180903971   -6.798426764751379E-4    0.0030269973570740565    -9.287461175649833E-4    -5.545305061796392E-9
-0.46                     0.78                     -0.0013728720328265358   -6.996598408874774E-4    0.003024674769189629     -9.207144310088613E-4    -4.774334021184768E-6
-0.43999999999999995      0.8                      -0.0013113741764295484   -7.192908176500722E-4    0.0030213278111754574    -9.120335695758193E-4    -8.462145292295076E-6
